"age","workclass","fnlwgt","education","education_num","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
51,"Private",279156,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,40,"United-States",">50K"
22,"Private",184665,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,40,"United-States","<=50K"
31,NA,505438,"HS-grad",9,"Married-civ-spouse",NA,"Husband","White","Male",0,0,30,"Mexico","<=50K"
31,"Private",111567,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,70,"United-States",">50K"
25,"Federal-gov",50053,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
34,"Private",170769,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,50,"United-States",">50K"
38,"Private",234901,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K"
23,"Private",99543,"12th",8,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,46,"United-States","<=50K"
25,"Private",241626,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,30,"United-States","<=50K"
63,"Private",34098,"10th",6,"Widowed","Farming-fishing","Unmarried","White","Female",0,0,56,"United-States","<=50K"
40,"Private",208277,"Some-college",10,"Divorced","Adm-clerical","Own-child","White","Female",0,0,44,"United-States",">50K"
21,"Private",107452,"HS-grad",9,"Never-married","Craft-repair","Other-relative","White","Male",0,0,40,"United-States","<=50K"
53,"State-gov",50048,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,50,"United-States",">50K"
47,"Private",187969,"11th",7,"Divorced","Other-service","Not-in-family","White","Female",0,0,38,"United-States","<=50K"
40,"Self-emp-not-inc",230478,"Assoc-acdm",12,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,30,"United-States","<=50K"
20,"Private",34706,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","Black","Male",0,0,47,"United-States","<=50K"
41,"Private",282948,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","Black","Male",3137,0,40,"United-States","<=50K"
24,"Private",200295,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
23,"Private",145651,"Some-college",10,"Never-married","Sales","Own-child","Black","Female",0,0,20,"United-States","<=50K"
29,"Private",286634,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,50,"United-States",">50K"
18,"Private",312353,"12th",8,"Never-married","Other-service","Own-child","Black","Male",0,0,20,"United-States","<=50K"
40,"Private",145178,"Some-college",10,"Divorced","Craft-repair","Unmarried","Black","Female",0,0,30,"United-States","<=50K"
30,"Private",212064,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K"
42,"Private",280410,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"Haiti","<=50K"
34,"Private",176244,"7th-8th",4,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,40,"United-States","<=50K"
63,"Private",169983,"11th",7,"Widowed","Sales","Not-in-family","White","Female",2176,0,30,"United-States","<=50K"
30,"Private",212237,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1740,45,"United-States","<=50K"
24,"Private",241523,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,45,"United-States",">50K"
30,"Local-gov",303485,"Some-college",10,"Never-married","Transport-moving","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
27,"Private",135520,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,40,"Dominican-Republic","<=50K"
23,"Private",203240,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
50,"Private",162632,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States","<=50K"
28,"Private",148645,"Assoc-acdm",12,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
33,"Private",106938,"HS-grad",9,"Married-civ-spouse","Tech-support","Wife","Black","Female",0,0,38,"United-States","<=50K"
21,"Private",243368,"Preschool",1,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,50,"Mexico","<=50K"
35,"Private",219902,"Assoc-voc",11,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
53,"Local-gov",164300,"Bachelors",13,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,38,"Dominican-Republic","<=50K"
50,"Self-emp-not-inc",83311,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,13,"United-States","<=50K"
46,"Private",117849,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",">50K"
59,"Private",99131,"Masters",14,"Widowed","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States",">50K"
29,"Private",144592,"Bachelors",13,"Never-married","Sales","Own-child","White","Male",0,0,40,"United-States","<=50K"
46,"Federal-gov",308077,"Prof-school",15,"Separated","Prof-specialty","Unmarried","White","Female",0,0,40,"Germany",">50K"
37,"Private",175720,"10th",6,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
22,"Private",249727,"Some-college",10,"Never-married","Transport-moving","Own-child","White","Male",0,0,20,"United-States","<=50K"
20,"Private",229414,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,30,"United-States","<=50K"
38,"Private",22245,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
63,"Private",137192,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","Asian-Pac-Islander","Male",0,0,40,"South","<=50K"
24,"State-gov",330836,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","<=50K"
25,"Private",28473,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
45,"Private",241350,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,48,"United-States",">50K"
60,"Private",224644,"10th",6,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K"
23,"Private",118023,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,45,NA,"<=50K"
19,"Private",87497,"11th",7,"Never-married","Transport-moving","Other-relative","White","Male",0,0,10,"United-States","<=50K"
34,"Local-gov",93886,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,46,"United-States",">50K"
21,NA,224209,"HS-grad",9,"Married-civ-spouse",NA,"Wife","Black","Female",0,0,30,"United-States","<=50K"
34,"Private",300687,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"United-States","<=50K"
45,"Private",331482,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States","<=50K"
34,"Local-gov",175856,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
54,"Federal-gov",439608,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
52,NA,89951,"12th",8,"Married-civ-spouse",NA,"Wife","Black","Female",0,0,40,"United-States",">50K"
38,"Private",22245,"Masters",14,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,72,NA,">50K"
34,"Self-emp-not-inc",527162,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,30,"United-States","<=50K"
18,"Local-gov",153405,"11th",7,"Never-married","Adm-clerical","Other-relative","White","Female",0,0,25,"United-States","<=50K"
21,"Private",113163,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,50,"United-States","<=50K"
31,"Private",113667,"HS-grad",9,"Never-married","Sales","Unmarried","Black","Female",0,0,25,"United-States","<=50K"
26,"Private",206199,"HS-grad",9,"Never-married","Adm-clerical","Own-child","Black","Male",0,0,40,"United-States","<=50K"
43,"Private",200734,"HS-grad",9,"Separated","Other-service","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
20,"Private",219262,"11th",7,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,60,"United-States","<=50K"
37,"Self-emp-not-inc",231818,"10th",6,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"Greece","<=50K"
35,"Private",379959,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
81,"Private",122651,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,15,"United-States","<=50K"
46,"Private",130364,"HS-grad",9,"Never-married","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K"
41,"Local-gov",22155,"Masters",14,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,60,"United-States","<=50K"
45,"Private",330087,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
24,"Private",142528,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,20,"United-States","<=50K"
52,"Self-emp-not-inc",103794,"Assoc-voc",11,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
47,"Private",238185,"Bachelors",13,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
37,"Self-emp-not-inc",188563,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",4386,0,50,"United-States",">50K"
70,"Private",237065,"5th-6th",3,"Widowed","Other-service","Other-relative","White","Female",2346,0,40,NA,"<=50K"
31,"Private",106347,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","Black","Female",0,0,40,"United-States","<=50K"
28,"Self-emp-not-inc",211032,"11th",7,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"Mexico","<=50K"
19,"Private",405526,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
62,"Self-emp-not-inc",158712,"HS-grad",9,"Never-married","Other-service","Unmarried","White","Female",0,0,6,"United-States","<=50K"
24,"Private",161092,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United-States","<=50K"
30,"Private",143766,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,30,"United-States","<=50K"
40,"Private",194360,"9th",5,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K"
18,"Private",172076,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,25,"United-States","<=50K"
27,"Local-gov",116662,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
31,"Self-emp-inc",467108,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,45,"United-States",">50K"
49,"Local-gov",102359,"9th",5,"Widowed","Handlers-cleaners","Unmarried","White","Male",0,2231,40,"United-States",">50K"
37,"Private",329026,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",">50K"
35,"Private",207066,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",10520,0,45,"United-States",">50K"
31,"Private",110643,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1977,55,"United-States",">50K"
49,NA,31478,"7th-8th",4,"Married-civ-spouse",NA,"Husband","White","Male",0,0,99,"United-States","<=50K"
42,"Private",126098,"HS-grad",9,"Separated","Craft-repair","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
30,NA,159589,"Masters",14,"Married-civ-spouse",NA,"Husband","White","Male",0,0,46,"United-States",">50K"
51,"Private",302146,"11th",7,"Never-married","Other-service","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
17,"Private",275051,"11th",7,"Never-married","Adm-clerical","Own-child","White","Female",0,0,8,"United-States","<=50K"
40,"Private",283174,"Assoc-voc",11,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"United-States","<=50K"
55,"Private",86505,"HS-grad",9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,20,"United-States","<=50K"
32,"Private",176185,"Some-college",10,"Divorced","Exec-managerial","Other-relative","White","Male",0,0,60,"United-States","<=50K"
18,"Private",267965,"11th",7,"Never-married","Sales","Not-in-family","White","Female",0,0,15,"United-States","<=50K"
41,"Private",407425,"12th",8,"Divorced","Machine-op-inspct","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
48,"Private",187715,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,46,"United-States","<=50K"
21,"Private",148294,"HS-grad",9,"Never-married","Farming-fishing","Own-child","White","Male",0,0,20,"United-States","<=50K"
57,"Federal-gov",313929,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K"
39,"Private",190719,"Some-college",10,"Divorced","Sales","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
40,"Self-emp-not-inc",57233,"Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
45,"Private",142287,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
23,"Private",210526,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K"
34,"Private",125279,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
41,"Private",121055,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
26,"Private",120238,"Bachelors",13,"Never-married","Sales","Other-relative","White","Male",0,0,40,"United-States","<=50K"
59,"Private",359292,"1st-4th",2,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"Mexico","<=50K"
47,"Private",160440,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,55,"United-States",">50K"
56,"Private",181220,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K"
19,"Private",115248,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"Vietnam","<=50K"
46,"Local-gov",377622,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K"
31,"Private",221167,"Bachelors",13,"Widowed","Other-service","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
27,"Private",185127,"Assoc-voc",11,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United-States","<=50K"
56,"Private",105363,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",4508,0,40,"United-States","<=50K"
42,"Private",227065,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,32,"United-States",">50K"
21,"Private",27049,"HS-grad",9,"Never-married","Priv-house-serv","Not-in-family","White","Female",0,0,25,"United-States","<=50K"
26,"Private",132661,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Wife","White","Female",5013,0,40,"United-States","<=50K"
34,"Self-emp-inc",207668,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,54,NA,">50K"
34,"Private",133503,"Some-college",10,"Divorced","Transport-moving","Not-in-family","White","Male",2174,0,40,"United-States","<=50K"
45,"Private",87583,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,14,"United-States","<=50K"
22,"Private",79980,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,25,"United-States","<=50K"
41,"Private",123403,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K"
36,"Private",365739,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
17,"Private",79682,"10th",6,"Never-married","Priv-house-serv","Other-relative","White","Male",0,0,30,"United-States","<=50K"
43,"Private",421837,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"Mexico","<=50K"
